;Eloeophila sp.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hexatoma sp. ;;1;7;;8;6;3;2;3;7;3;2;3;9;;1;10;8;;5;;1;6;;6;1;2;1;5;4;;3;1;2;3;;;15;13;2;12;;;5;2;;4;1;;1;;;;2;1;;1;1;2;1;1;7;8;5;7;2;;6;1;8;6;2;1;;;1;;;1;;;;;;;;1;2;3;;3;1;2;1;6;1;1;4;6;9;6;6;3;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;1;1;1;;;;1;1;;1;2;;2;5;4;;2;3;;;;;12;2;4;29;6;;1;;1;2;;;6;2;;2;2;1;2;;;6;1;3;1;;2;11;4;;;;;3;;;;2;10;3;2;8;2;4;;16;2;3;2;;2;2;;;;;;;;1;;;;;;;;;;1;;;;1;1;;2;3;;;;1;;;1;8;1;;;1;1;2;1;4;1;;6;1;4;;;;4;7;2;4;;7;2;10;2;11;1;4;7;5;2;8;5;1
;Molophilus sp.;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;1;1;;;1;;7;3;1;1;1;1;3;;;7;1;;;2;2;2;2;1;;1;;10;12;2;1;3;;1;;;11;;3;;;1;2;;1;;;;;;;;;;;;;;;;;;;;;;;;
;Rhabdomastix sp.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;1;;;;;;;;;;;;;;;;;;;5;;;;;;1;;;1;;1;;;;;;3;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;1;1;4;;3;1;;2;;1;;;;;4;12;;;4;1;1;;;;;;;4;4;1;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Rhypholophus sp.;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Psychodidae;#BEZUG!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;1;;1;4;;;;1;;2;2;;1;1;2;11;4;2;6;3;;2;6;;14;10;2;26;;10;10;4;13;17;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;1;1;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ptychopteridae;#BEZUG!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Rhagionidae;#BEZUG!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Scathophagidae;#BEZUG!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Sciomyzidae;#BEZUG!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Simuliidae;#BEZUG!;;;;;;;;;;;;;;1;6;;1;22;1;13;;;3;;;;;;;;1;;;;;2;;1;;;;;;5;80;1;4;8;2;52;21;1;;12;;6;;2;1;2;12;2;1;;;2;;17;1;;1;1;1;;3;1;;10;6;4;8;;1;;3;4;11;;3;4;;3;23;;;10;;;;;;1;8;2;15;;;10;1;1;3;4;1;3;1;15;;1;;;;14;3;;2;10;1;178;19;1;;;1;1;;1;1;14;5;180;64;;2;4;1;7;4;2;2;10;112;1693;442;5;;15;2;3;1;1;1;8;8;56;261;;8;21;;1;2;1;2;2;5;392;411;2;2;8;;;;;1;3;1;30;21;1;12;10;;3;44;1;6;102;2;162;120;1;2;13;;;1;4;;4;3;16;22;;19;7;;3;;;2;1;3;86;77;;3;117;23;7;28;2;5;10;24;21;113;29;39;7;;4;7;;;;96;48;15;5;90;1;;;;1;;1;3;10;1;;1;3;;;1;;;;1;;3;;14;18;4;1;2;1;1;;4;42;8;1;25;2;1;494;147;3;4;37;358;52;135;3;2;4;;5;5;1;4;4;3;18;36;1;10;14;;;1;6;4;;18;84;56;1;4;2;31;16;27;3;9;68;582;219;160;25;2485;682;20;14;7;5;3;3;338;366;54;9;215;23;;;;;;;;3;;;5;;;;;;;;;;2;;;
;Stratiomyidae;#BEZUG!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
;Syrphidae;#BEZUG!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Tabanidae;#BEZUG!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Thaumaleidae;#BEZUG!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Tipulidae;#BEZUG!;;;;;;;;e;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;3;;;;;;;;;;;1;;;1;;1;;;;;;;;;;1;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;1;1;;;;1;;;;;;;;;;;;;;;;;;;;;
;PUPPE: Chironomidae/Diptera;#BEZUG!;;3;3;;2;5;3;2;;5;1;3;;;;8;4;5;7;4;1;1;2;5;13;;;11;;;7;1;4;6;3;;1;3;;1;;1;1;1;;1;1;1;3;;;4;;;1;;;1;;;1;1;;;;;1;;;;;;1;1;1;;;4;2;4;2;1;1;2;2;6;15;1;10;14;17;7;16;2;21;21;2;;4;3;1;1;1;3;3;3;3;3;1;5;3;6;;1;4;3;;2;3;;1;3;;;;;;1;;;;1;2;1;1;;;1;1;3;;19;;1;50;90;22;12;11;15;43;25;24;176;26;23;33;25;17;19;6;13;5;6;14;38;13;22;;1;3;4;;3;4;;9;4;16;8;7;22;7;20;6;8;14;12;8;85;29;17;39;22;16;43;13;9;38;60;10;15;19;36;17;5;1;24;1;4;15;6;7;70;6;4;5;6;13;21;7;7;21;3;3;;10;14;9;2;;2;;1;3;1;4;5;3;3;;4;;;;3;11;6;3;14;10;2;2;9;5;9;4;3;3;14;9;4;1;15;2;5;2;21;2;;12;4;1;23;5;1;7;;2;31;25;3;12;10;5;21;3;;;1;4;35;3;6;5;1;4;11;4;4;41;4;2;168;2;2;173;29;4;146;223;91;46;20;53;72;4;5;137;12;;80;289;35;2;6;4;20;10;6;5;2;7;10;26;3;4;5;;6;1;2;1;2;2;8;2;;8;10;14;5;6;2;4;14;3;3;28;5;;3;;9;3;4;1;6;33;5;5;4
;PUPPE: Simuliidae;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;1;;;1;;2;1;;;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;;3;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;1;;;;;1;;;1;2;;;1;;3;2;;;;;4;;5;;;7;;;;;;;;;;;;;;4;1;1;6;3;;;10;;;2;;1;1;;;;1;;;1;;11;;;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;6;1;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;2;;1;;;1;;2;;;;;2;1;;7;;;;;1;;;;;1;1;1;;;;;;;1;;;;;1;3;;;;;;;;;;;;
